index,episode_name,date,description,factcheck,length,name,role,message,talkshow,register_index,Rechtliches,Innenpolitik,Soziales,Außenpolitik,Energie,Migration,Sicherheit,Klima,Digitales,Bildung,Wirtschaft,Russland,Ukraine,Nahost,Gesundheit,party,group,media
1394,Markus Lanz vom 27. April 2023,2023-04-27,"Zu Gast: Politiker Karl Lauterbach, Musiker Herbert Grönemeyer und Journalistin Yasmine M'Barek",false,74,Herbert Grönemeyer,Musiker,"Er spricht über die Folgen der Coronakrise für Kreative und Kulturbetriebe, die zunehmende Spaltung der Gesellschaft und seine persönlichen und künstlerischen Pläne.",markuslanz,Markus Lanz vom 27. April 2023+Herbert Grönemeyer,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,Kultur,
1395,Markus Lanz vom 27. April 2023,2023-04-27,"Zu Gast: Politiker Karl Lauterbach, Musiker Herbert Grönemeyer und Journalistin Yasmine M'Barek",false,74,Yasmine M'Barek,Journalistin,"Die ""Zeit-Online""-Redakteurin analysiert die deutsche Drogen- und Präventionspolitik. Außerdem äußert sich die 24-Jährige zu den Themen Generationengerechtigkeit und Klima-Aktivismus.",markuslanz,Markus Lanz vom 27. April 2023+Yasmine M'Barek,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,Journalismus,T-Online
1396,Markus Lanz vom 27. Juni 2023,2023-06-27,"Zu Gast: Politiker Jens Spahn, Journalistin Julia Löhr, Klimaforscher Mojib Latif und Politikwissenschaftler Carlo Masala",false,75,Jens Spahn,Politiker,"Der CDU-Politiker nimmt Stellung zum Richtungsstreit in der CDU, der Diskussion um die Kanzlerkandidatur und zum Verhältnis der Union zur AfD.",markuslanz,Markus Lanz vom 27. Juni 2023+Jens Spahn,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,CDU,Politik,
1397,Markus Lanz vom 27. Juni 2023,2023-06-27,"Zu Gast: Politiker Jens Spahn, Journalistin Julia Löhr, Klimaforscher Mojib Latif und Politikwissenschaftler Carlo Masala",false,75,Julia Löhr,Journalistin,Die Wirtschaftskorrespondentin der FAZ nimmt eine kritische Einordnung der Unionsparteien vor und kommentiert den aktuellen Erfolg der AfD.,markuslanz,Markus Lanz vom 27. Juni 2023+Julia Löhr,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,Journalismus,FAZ
1398,Markus Lanz vom 27. Juni 2023,2023-06-27,"Zu Gast: Politiker Jens Spahn, Journalistin Julia Löhr, Klimaforscher Mojib Latif und Politikwissenschaftler Carlo Masala",false,75,Mojib Latif,Klimaforscher,"Der Wissenschaftler spricht über Extremwetter in Deutschland, die Erwärmung der Ozeane und die Anforderungen an eine wirksame Klimapolitik.",markuslanz,Markus Lanz vom 27. Juni 2023+Mojib Latif,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,,Wissenschaft,
1399,Markus Lanz vom 27. Juni 2023,2023-06-27,"Zu Gast: Politiker Jens Spahn, Journalistin Julia Löhr, Klimaforscher Mojib Latif und Politikwissenschaftler Carlo Masala",false,75,Carlo Masala,Politikwissenschaftler,"Der Militärexperte erläutert den bewaffneten Aufstand der Wagner-Söldner am vergangenen Wochenende in Russland und sagt, welche Konsequenzen sich daraus ergeben.",markuslanz,Markus Lanz vom 27. Juni 2023+Carlo Masala,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,Wissenschaft,
1400,Markus Lanz vom 2. Mai 2024,2024-05-02,"Zu Gast: SPD-Außenpolitiker Ralf Stegner, Osteuropa-Expertin Sabine Adler, Bürgerrechtler Leonid Wolkow und Politologe Hamed Abdel-Samad",false,75,Ralf Stegner,SPD-Außenpolitiker,Mit Blick auf die Islamisten-Demo in Hamburg äußert er sich zu Meinungsfreiheit und Demokratiegefährdung. Zudem nimmt er Stellung zur Entwicklung des Ukrainekrieges.,markuslanz,Markus Lanz vom 2. Mai 2024+Ralf Stegner,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,SPD,Politik,
1401,Markus Lanz vom 2. Mai 2024,2024-05-02,"Zu Gast: SPD-Außenpolitiker Ralf Stegner, Osteuropa-Expertin Sabine Adler, Bürgerrechtler Leonid Wolkow und Politologe Hamed Abdel-Samad",false,75,Sabine Adler,Osteuropa-Expertin,"Die ""Deutschlandfunk""-Journalistin zeichnet ein Stimmungsbild der russischen Gesellschaft. Und sie spricht über die Situation russischer Oppositioneller.",markuslanz,Markus Lanz vom 2. Mai 2024+Sabine Adler,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,Internationales,Deutschlandfunk
1402,Markus Lanz vom 2. Mai 2024,2024-05-02,"Zu Gast: SPD-Außenpolitiker Ralf Stegner, Osteuropa-Expertin Sabine Adler, Bürgerrechtler Leonid Wolkow und Politologe Hamed Abdel-Samad",false,75,Leonid Wolkow,Bürgerrechtler,"Der enge Vertraute Alexej Nawalnys erinnert an den im Februar verstorbenen Putin-Kritiker und schildert, wie er aus dem litauischen Exil politische Kampagnen organisiert.",markuslanz,Markus Lanz vom 2. Mai 2024+Leonid Wolkow,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,Aktivismus,
1403,Markus Lanz vom 2. Mai 2024,2024-05-02,"Zu Gast: SPD-Außenpolitiker Ralf Stegner, Osteuropa-Expertin Sabine Adler, Bürgerrechtler Leonid Wolkow und Politologe Hamed Abdel-Samad",false,75,Hamed Abdel Samad,Politologe,"Er war einst radikaler Muslim, heute kritisiert er den Islam und warnt Staat und Justiz vor einem zu laschen Umgang mit extremistischen Gruppierungen.",markuslanz,Markus Lanz vom 2. Mai 2024+Hamed Abdel Samad,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Wissenschaft,
1404,Markus Lanz vom 30. März 2023,2023-03-30,"Zu Gast: Politiker Bernd Riexinger, Journalistin Anne Hähnig, Politiker Werner Henning und Ukraine-Expertin Olivia Kortas",false,74,Bernd Riexinger,Politiker,Der ehemalige Parteivorsitzende der Linken äußert sich zu den Problemen seiner Partei rund um Sahra Wagenknecht und übt Kritik an der Reform des Bundestagswahlrechts.,markuslanz,Markus Lanz vom 30. März 2023+Bernd Riexinger,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LINKE,Politik,
1405,Markus Lanz vom 30. März 2023,2023-03-30,"Zu Gast: Politiker Bernd Riexinger, Journalistin Anne Hähnig, Politiker Werner Henning und Ukraine-Expertin Olivia Kortas",false,74,Anne Hähnig,Journalistin,"Die Leiterin des ""ZEIT""-Büros in Leipzig analysiert die schwachen Umfragewerte der Linken und die Gefahr einer Spaltung der Partei.",markuslanz,Markus Lanz vom 30. März 2023+Anne Hähnig,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,Journalismus,Zeit
1406,Markus Lanz vom 30. März 2023,2023-03-30,"Zu Gast: Politiker Bernd Riexinger, Journalistin Anne Hähnig, Politiker Werner Henning und Ukraine-Expertin Olivia Kortas",false,74,Werner Henning,Politiker,"Der CDU-Mann aus Thüringen ist Deutschlands dienstältester Landrat. Er berichtet, vor welchen Schwierigkeiten deutsche Kommunen bei der Integration Geflüchteter stehen.",markuslanz,Markus Lanz vom 30. März 2023+Werner Henning,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,CDU,Politik,
1407,Markus Lanz vom 30. März 2023,2023-03-30,"Zu Gast: Politiker Bernd Riexinger, Journalistin Anne Hähnig, Politiker Werner Henning und Ukraine-Expertin Olivia Kortas",false,74,Olivia Kortas,Ukraine-Expertin,"Die Journalistin hat seit Beginn des Krieges in der Ukraine das Land oft besucht und erzählt, wie Russland systematisch ukrainische Kinder verschleppt.",markuslanz,Markus Lanz vom 30. März 2023+Olivia Kortas,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,,Internationales,Zeit
1408,Markus Lanz vom 20. Dezember 2023,2023-12-20,"Zu Gast: Politikerin Klara Geywitz, Journalist Roman Pletter, Unternehmer Jan-Hendrik Goldbeck und Politologe Matthias Bernt",false,74,Klara Geywitz,Politikerin,"Die Bundesministerin für Wohnen, Stadtentwicklung und Bauwesen äußert sich zur angespannten Lage auf dem Wohnungsmarkt, der Krise des Bausektors und der Förderung des seriellen Bauens.",markuslanz,Markus Lanz vom 20. Dezember 2023+Klara Geywitz,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,SPD,Politik,
1409,Markus Lanz vom 20. Dezember 2023,2023-12-20,"Zu Gast: Politikerin Klara Geywitz, Journalist Roman Pletter, Unternehmer Jan-Hendrik Goldbeck und Politologe Matthias Bernt",false,74,Roman Pletter,Journalist,"Der Leiter des ""Zeit""-Wirtschaftsressorts sagt, die Bundesregierung gebe kaum einlösbare Versprechen und beschädige damit massiv das Vertrauen in die Politik insgesamt.",markuslanz,Markus Lanz vom 20. Dezember 2023+Roman Pletter,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,Journalismus,Zeit
1410,Markus Lanz vom 20. Dezember 2023,2023-12-20,"Zu Gast: Politikerin Klara Geywitz, Journalist Roman Pletter, Unternehmer Jan-Hendrik Goldbeck und Politologe Matthias Bernt",false,74,Jan Hendrik Goldbeck,Unternehmer,"Der geschäftsführende Gesellschafter eines Bau- und Immobilienunternehmens erklärt, wie sich durch serielles Bauen schnell bezahlbarer Wohnraum schaffen ließe.",markuslanz,Markus Lanz vom 20. Dezember 2023+Jan Hendrik Goldbeck,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,,Ökonomie,
1411,Markus Lanz vom 20. Dezember 2023,2023-12-20,"Zu Gast: Politikerin Klara Geywitz, Journalist Roman Pletter, Unternehmer Jan-Hendrik Goldbeck und Politologe Matthias Bernt",false,74,Matthias Bernt,Politologe,"Der Leiter der Forschungsgruppe ""Stadtentwicklungspolitik"" am Leibniz-Institut für Raumbezogene Sozialforschung analysiert die Ursachen der Wohnungs- und Baukrise.",markuslanz,Markus Lanz vom 20. Dezember 2023+Matthias Bernt,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,Wissenschaft,
1412,Markus Lanz vom 16. Juli 2024,2024-07-16,"Zu Gast: ZDF-Korrespondent Elmar Theveßen, SPD-Politiker Hubertus Heil, Journalist Michael Bröcker und Bundestagsabgeordnete Melis Sekmen",false,74,Elmar Theveßen,ZDF-Korrespondent,"Zugeschaltet aus Milwaukee informiert der USA-Experte über die Entwicklungen auf dem Parteitag der Republikaner, auf dem Donald Trump offiziell zum Präsidentschaftskandidaten gekürt wurde.",markuslanz,Markus Lanz vom 16. Juli 2024+Elmar Theveßen,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,Journalismus,ZDF
1413,Markus Lanz vom 16. Juli 2024,2024-07-16,"Zu Gast: ZDF-Korrespondent Elmar Theveßen, SPD-Politiker Hubertus Heil, Journalist Michael Bröcker und Bundestagsabgeordnete Melis Sekmen",false,74,Hubertus Heil,SPD-Politiker,"Der Bundesminister für Arbeit und Soziales nimmt Stellung zur Sozialpolitik, den geplanten Änderungen beim Bürgergeld und zu Maßnahmen gegen den Fachkräftemangel.",markuslanz,Markus Lanz vom 16. Juli 2024+Hubertus Heil,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,SPD,Politik,
1414,Markus Lanz vom 16. Juli 2024,2024-07-16,"Zu Gast: ZDF-Korrespondent Elmar Theveßen, SPD-Politiker Hubertus Heil, Journalist Michael Bröcker und Bundestagsabgeordnete Melis Sekmen",false,74,Michael Bröcker,Journalist,"Der Chefredakteur von ""Table.Media"" äußert sich zu den Perspektiven der deutsch-amerikanischen Beziehungen. Zudem analysiert er den Haushaltsentwurf 2025 der Ampel.",markuslanz,Markus Lanz vom 16. Juli 2024+Michael Bröcker,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,Journalismus,Table.Media
1415,Markus Lanz vom 16. Juli 2024,2024-07-16,"Zu Gast: ZDF-Korrespondent Elmar Theveßen, SPD-Politiker Hubertus Heil, Journalist Michael Bröcker und Bundestagsabgeordnete Melis Sekmen",false,74,Melis Sekmen,Bundestagsabgeordnete,"Mit ihrem Wechsel von der Fraktion der Grünen zur Union sorgte die Mannheimerin jüngst für Aufsehen. Sie erklärt, warum sie diesen Schritt ging.",markuslanz,Markus Lanz vom 16. Juli 2024+Melis Sekmen,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CDU,Politik,
1416,Markus Lanz vom 25. Oktober 2023,2023-10-26,Zu Gast: der Landwirt Christian Lohmeyer und die Tierärztin Dr. Barbara Seibert,false,44,Christian Lohmeyer,Landwirt,"Schießen oder schützen? Seit Jahren gärt die Debatte um den Wolf. Der Agrarwissenschaftler und ehemalige Schäfer legt dar, warum er es für nötig erachtet, Wölfe gezielt zu bejagen.",markuslanz,Markus Lanz vom 25. Oktober 2023+Christian Lohmeyer,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Sonstiges,
1417,Markus Lanz vom 25. Oktober 2023,2023-10-26,Zu Gast: der Landwirt Christian Lohmeyer und die Tierärztin Dr. Barbara Seibert,false,44,Dr Barbara Seibert,Tierärztin,"Die Angst des Menschen vor dem Wolf ist unbegründet"", sagt sie und verweist auf Frankreich, wo Wölfe regulär bejagt werden, das Problem der Übergriffe dadurch aber nicht gelöst werde.",markuslanz,Markus Lanz vom 25. Oktober 2023+Dr Barbara Seibert,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,Gesundheit,
1418,Markus Lanz vom 25. Oktober 2023,2023-10-26,Zu Gast: der Landwirt Christian Lohmeyer und die Tierärztin Dr. Barbara Seibert,false,44,"""","","",markuslanz,"Markus Lanz vom 25. Oktober 2023+""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1419,Markus Lanz vom 9. Januar 2024,2024-01-09,"Zu Gast: Politiker Anton Hofreiter (B'90/Grüne), Journalistin Ursula Weidenfeld, Biolandwirt Henrik Wendorff und Agrarökonom Sebastian Lakner",false,73,Anton Hofreiter,Politiker (B'90/Grüne),"Er äußert sich zu den Bauernprotesten, der Haushaltspolitik der Ampel-Regierung und zum Zustand von Gesellschaft und Demokratie in Deutschland.",markuslanz,Markus Lanz vom 9. Januar 2024+Anton Hofreiter,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B90G,Politik,
1420,Markus Lanz vom 9. Januar 2024,2024-01-09,"Zu Gast: Politiker Anton Hofreiter (B'90/Grüne), Journalistin Ursula Weidenfeld, Biolandwirt Henrik Wendorff und Agrarökonom Sebastian Lakner",false,73,Ursula Weidenfeld,Journalistin,"Die Volkswirtin und freie Journalistin (u.a. ""Der Spiegel"") analysiert das Hin und Her um einen verfassungskonformen Bundeshaushalt für 2024.",markuslanz,Markus Lanz vom 9. Januar 2024+Ursula Weidenfeld,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,Journalismus,Spiegel
1421,Markus Lanz vom 9. Januar 2024,2024-01-09,"Zu Gast: Politiker Anton Hofreiter (B'90/Grüne), Journalistin Ursula Weidenfeld, Biolandwirt Henrik Wendorff und Agrarökonom Sebastian Lakner",false,73,Henrik Wendorff,Biolandwirt,Seit 2019 ist er Bauernpräsident in Brandenburg. Er nimmt Stellung zur Verhältnismäßigkeit der Bauernproteste und zu den politischen Forderungen der Landwirte.,markuslanz,Markus Lanz vom 9. Januar 2024+Henrik Wendorff,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Sonstiges,
1422,Markus Lanz vom 9. Januar 2024,2024-01-09,"Zu Gast: Politiker Anton Hofreiter (B'90/Grüne), Journalistin Ursula Weidenfeld, Biolandwirt Henrik Wendorff und Agrarökonom Sebastian Lakner",false,73,Sebastian Lakner,Agrarökonom,"Der Professor der Universität Rostock erläutert, warum er die aktuellen Aktionen der Bauern für unverhältnismäßig hält. Zudem skizziert er seine Ansätze für eine zukunftsfähige Agrarpolitik.",markuslanz,Markus Lanz vom 9. Januar 2024+Sebastian Lakner,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Ökonomie,
1423,Markus Lanz vom 3. Mai 2023,2023-05-03,"Zu Gast: Aktivistin Gazelle Sharmahd, Politiker Hubertus Heil, Autor Sascha Lobo und Journalistin Sonja Álvarez",false,73,Gazelle Sharmahd,Aktivistin,"Gerade wurde in Teheran das Todesurteil gegen ihren regimekritischen Vater bestätigt. Sie fordert, mehr politischen Druck auf den Iran auszuüben, um die Hinrichtung doch noch zu verhindern.",markuslanz,Markus Lanz vom 3. Mai 2023+Gazelle Sharmahd,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Aktivismus,
1424,Markus Lanz vom 3. Mai 2023,2023-05-03,"Zu Gast: Aktivistin Gazelle Sharmahd, Politiker Hubertus Heil, Autor Sascha Lobo und Journalistin Sonja Álvarez",false,73,Hubertus Heil,Politiker,Der Bundesarbeitsminister (SPD) äußert sich zu den Folgen der Digitalisierung für die Arbeitswelt sowie zur Debatte um die Vier-Tage-Woche und um die weitere Erhöhung des Mindestlohns.,markuslanz,Markus Lanz vom 3. Mai 2023+Hubertus Heil,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,SPD,Politik,
1425,Markus Lanz vom 3. Mai 2023,2023-05-03,"Zu Gast: Aktivistin Gazelle Sharmahd, Politiker Hubertus Heil, Autor Sascha Lobo und Journalistin Sonja Álvarez",false,73,Sascha Lobo,Autor,"Der Experte für Innovationen und Zukunftstechnologien erläutert, wie sich Arbeitsprozesse und Produktionsverfahren durch den Einsatz von künstlicher Intelligenz verändern.",markuslanz,Markus Lanz vom 3. Mai 2023+Sascha Lobo,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,Literatur,Spiegel
1426,Markus Lanz vom 3. Mai 2023,2023-05-03,"Zu Gast: Aktivistin Gazelle Sharmahd, Politiker Hubertus Heil, Autor Sascha Lobo und Journalistin Sonja Álvarez",false,73,Sonja Álvarez,Journalistin,"Die ""WirtschaftsWoche""-Redakteurin analysiert die arbeitsmarkt- und rentenpolitischen Konzepte der Bundesregierung.",markuslanz,Markus Lanz vom 3. Mai 2023+Sonja Álvarez,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,Journalismus,Wirtschafts Woche
1427,Markus Lanz vom 14. Februar 2024,2024-02-15,Zu Gast: Ex-Fußballprofi Thomas Hitzlsperger und Sportjournalistin Lena Cassel,false,45,Thomas Hitzlsperger,Ex-Fußballprofi,"Vor zehn Jahren outete sich der frühere Nationalspieler als schwul. Er spricht über die Reaktionen, die er daraufhin erfuhr, und über Maßnahmen für weniger Homophobie im Fußballsport.",markuslanz,Markus Lanz vom 14. Februar 2024+Thomas Hitzlsperger,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,Sonstiges,
1428,Markus Lanz vom 14. Februar 2024,2024-02-15,Zu Gast: Ex-Fußballprofi Thomas Hitzlsperger und Sportjournalistin Lena Cassel,false,45,Lena Cassel,Sportjournalistin,"Sie äußert sich zum Investoreneinstieg in die DFL und den damit verbundenen Fanprotesten. Zudem analysiert sie, warum im Frauenfußball offener mit dem Thema Homosexualität umgegangen wird.",markuslanz,Markus Lanz vom 14. Februar 2024+Lena Cassel,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,Journalismus,
1429,Markus Lanz vom 6. Juli 2023,2023-07-06,Zu Gast: Bundeswirtschaftsminister Robert Habeck (Bündnis 90/Die Grünen),false,75,Robert Habeck,Vizekanzler,"Der grüne Bundeswirtschaftsminister nimmt Stellung zum aktuellen Stand des Gebäudeenergiegesetzes, der Zukunft des Wirtschaftsstandorts Deutschland und den Herausforderungen der Energiewende.",markuslanz,Markus Lanz vom 6. Juli 2023+Robert Habeck,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,B90G,Politik,
1430,Markus Lanz vom 21. November 2023,2023-11-21,"Zu Gast: Vizekanzler Robert Habeck, SPD-Politiker Stephan Weil, Ökonomin Veronika Grimm und Journalistin Helene Bubrowski",false,74,Robert Habeck,Vizekanzler,"Der Bundeswirtschaftsminister (B´90/Grüne) nimmt Stellung zum historischen Karlsruher Haushaltsurteil, dessen Folgen für die Ampelkoalition und zu seiner weiteren Klima- und Energiepolitik.",markuslanz,Markus Lanz vom 21. November 2023+Robert Habeck,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,B90G,Politik,
1431,Markus Lanz vom 21. November 2023,2023-11-21,"Zu Gast: Vizekanzler Robert Habeck, SPD-Politiker Stephan Weil, Ökonomin Veronika Grimm und Journalistin Helene Bubrowski",false,74,Stephan Weil,SPD-Politiker,"Der Ministerpräsident Niedersachsens äußert sich zur Flüchtlingssituation in seinem Land, der Finanzierung der Asylpolitik und zur aufflammenden Debatte um die Schuldenbremse.",markuslanz,Markus Lanz vom 21. November 2023+Stephan Weil,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,SPD,Politik,
1432,Markus Lanz vom 21. November 2023,2023-11-21,"Zu Gast: Vizekanzler Robert Habeck, SPD-Politiker Stephan Weil, Ökonomin Veronika Grimm und Journalistin Helene Bubrowski",false,74,Veronika Grimm,Ökonomin,Als eine der fünf Wirtschaftsweisen in Deutschland analysiert sie die Auswirkungen des Urteils des Bundesverfassungsgerichts auf die Wirtschaftslage und Konjunkturaussichten.,markuslanz,Markus Lanz vom 21. November 2023+Veronika Grimm,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,Ökonomie,
1433,Markus Lanz vom 21. November 2023,2023-11-21,"Zu Gast: Vizekanzler Robert Habeck, SPD-Politiker Stephan Weil, Ökonomin Veronika Grimm und Journalistin Helene Bubrowski",false,74,Helene Bubrowski,Journalistin,"Die ""FAZ""-Expertin für Innen- und Rechtspolitik spricht über den Zustand der Ampelkoalition. Zudem äußert sie sich zu den migrationspolitischen Herausforderungen für Bund und Länder.",markuslanz,Markus Lanz vom 21. November 2023+Helene Bubrowski,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,Journalismus,FAZ
1434,Markus Lanz vom 7. November 2024,2024-11-07,"Zum Bruch der Ampelkoalition und der Ankündigung von Bundeskanzler Scholz, im Januar die Vertrauensfrage zu stellen, zu den Konjunkturaussichten Deutschlands und wie Europas Staats- und Regierungschefs das Ende des deutschen Regierungsbündnisses bewerten.",false,81,Robert Habeck,Vizekanzler,"Der grüne Bundeswirtschaftsminister nimmt Stellung zum Bruch der Ampelkoalition und der Ankündigung von Bundeskanzler Scholz, im Januar die Vertrauensfrage zu stellen.",markuslanz,Markus Lanz vom 7. November 2024+Robert Habeck,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,B90G,Politik,
1435,Markus Lanz vom 7. November 2024,2024-11-07,"Zum Bruch der Ampelkoalition und der Ankündigung von Bundeskanzler Scholz, im Januar die Vertrauensfrage zu stellen, zu den Konjunkturaussichten Deutschlands und wie Europas Staats- und Regierungschefs das Ende des deutschen Regierungsbündnisses bewerten.",false,81,Saskia Esken,SPD-Chefin,"Sie erläutert, warum sie die Entlassung Christian Lindners durch Olaf Scholz für unausweichlich hält und wie nun in den nächsten Wochen weiterregiert werden soll.",markuslanz,Markus Lanz vom 7. November 2024+Saskia Esken,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,SPD,Politik,
1436,Markus Lanz vom 7. November 2024,2024-11-07,"Zum Bruch der Ampelkoalition und der Ankündigung von Bundeskanzler Scholz, im Januar die Vertrauensfrage zu stellen, zu den Konjunkturaussichten Deutschlands und wie Europas Staats- und Regierungschefs das Ende des deutschen Regierungsbündnisses bewerten.",false,81,Michael Bröcker,Journalist,"Der Chefredakteur von ""Table.Media"" kommentiert die Regierungskrise und legt dar, wie CDU/CSU und Kanzlerkandidat Friedrich Merz das Momentum für sich nutzen könnten.",markuslanz,Markus Lanz vom 7. November 2024+Michael Bröcker,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,Journalismus,Table.Media
1437,Markus Lanz vom 7. November 2024,2024-11-07,"Zum Bruch der Ampelkoalition und der Ankündigung von Bundeskanzler Scholz, im Januar die Vertrauensfrage zu stellen, zu den Konjunkturaussichten Deutschlands und wie Europas Staats- und Regierungschefs das Ende des deutschen Regierungsbündnisses bewerten.",false,81,Antje Höning,Journalistin,"Die Wirtschaftsexpertin der ""Rheinischen Post"" äußert sich zu den Konjunkturaussichten Deutschlands und hinterfragt den industrie-, struktur- und energiepolitischen Kurs Habecks.",markuslanz,Markus Lanz vom 7. November 2024+Antje Höning,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,,Journalismus,Rheinische Post
1438,Markus Lanz vom 7. November 2024,2024-11-07,"Zum Bruch der Ampelkoalition und der Ankündigung von Bundeskanzler Scholz, im Januar die Vertrauensfrage zu stellen, zu den Konjunkturaussichten Deutschlands und wie Europas Staats- und Regierungschefs das Ende des deutschen Regierungsbündnisses bewerten.",false,81,Ulf Röller,ZDF-Korrespondent,"Der Leiter des Brüsseler ZDF-Studios berichtet aus Budapest vom Europa-Gipfel und analysiert, wie Europas Staats- und Regierungschefs das Ende des deutschen Regierungsbündnisses bewerten.",markuslanz,Markus Lanz vom 7. November 2024+Ulf Röller,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,Journalismus,ZDF
1439,Markus Lanz vom 14. November 2024,2024-11-14,"Zum Zustand der FDP und den Perspektiven der Liberalen bei den Neuwahlen im Februar nächsten Jahres, über mögliche Veränderungen im globalen Machtgefüge und in der Sicherheitsarchitektur als Folge der Rückkehr Donald Trumps ins Weiße Haus, und welche Au...",false,73,Marco Buschmann,FDP-Politiker,"Nach dem Ampel-Aus ist er vom Amt des Bundesjustizministers zurückgetreten. Er äußert sich zur Rolle seines Parteichefs Christian Lindner und erläutert, wie es für ihn und die FDP weitergeht.",markuslanz,Markus Lanz vom 14. November 2024+Marco Buschmann,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FDP,Politik,
1440,Markus Lanz vom 14. November 2024,2024-11-14,"Zum Zustand der FDP und den Perspektiven der Liberalen bei den Neuwahlen im Februar nächsten Jahres, über mögliche Veränderungen im globalen Machtgefüge und in der Sicherheitsarchitektur als Folge der Rückkehr Donald Trumps ins Weiße Haus, und welche Au...",false,73,Kerstin Münstermann,Journalistin,"Die Leiterin des Parlamentsbüros der ""Rheinischen Post"" blickt auf den Zustand der FDP und die Perspektiven der Liberalen bei den Neuwahlen im Februar nächsten Jahres.",markuslanz,Markus Lanz vom 14. November 2024+Kerstin Münstermann,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,Journalismus,Rheinische Post
1441,Markus Lanz vom 14. November 2024,2024-11-14,"Zum Zustand der FDP und den Perspektiven der Liberalen bei den Neuwahlen im Februar nächsten Jahres, über mögliche Veränderungen im globalen Machtgefüge und in der Sicherheitsarchitektur als Folge der Rückkehr Donald Trumps ins Weiße Haus, und welche Au...",false,73,Adrian Geiges,Autor,Der China-Experte spricht über mögliche Veränderungen im globalen Machtgefüge und in der Sicherheitsarchitektur als Folge der Rückkehr Donald Trumps ins Weiße Haus.,markuslanz,Markus Lanz vom 14. November 2024+Adrian Geiges,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,,Literatur,
1442,Markus Lanz vom 14. November 2024,2024-11-14,"Zum Zustand der FDP und den Perspektiven der Liberalen bei den Neuwahlen im Februar nächsten Jahres, über mögliche Veränderungen im globalen Machtgefüge und in der Sicherheitsarchitektur als Folge der Rückkehr Donald Trumps ins Weiße Haus, und welche Au...",false,73,Frederik Pleitgen,Journalist,"Zugeschaltet aus Moskau schildert der CNN-Korrespondent, wie die Russen auf das Trump-Comeback schauen und welche Auswirkungen es für den weiteren Verlauf des Ukrainekrieges haben könnte.",markuslanz,Markus Lanz vom 14. November 2024+Frederik Pleitgen,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,,Journalismus,CNN
